GHG Intensity (kg CO2e/sq ft)_sqrt,GHG Intensity (kg CO2e/sq ft),Reporting Status,Reporting Status_Submitted Data,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft),Chicago Energy Rating
4.427189,19.6,Submitted Data,True,18.849403,5.875773,5.875773,18.849403,355.3,1.0
2.6645825,7.1,Submitted Data,True,11.66619,4.9207106,4.8598123,11.313708,128.0,3.5
2.5495098,6.5,Submitted Data,True,11.090536,4.8202815,4.7966166,10.959015,120.1,4.0
2.626785,6.9,Submitted Data,True,11.371016,4.8698397,4.8433995,11.220517,125.9,2.5
2.720294,7.4,Submitted Data,True,12.296341,5.0251956,4.9272537,11.7046995,137.0,3.5
2.8982754,8.4,Submitted Data,True,12.708265,5.090678,5.061962,12.525973,156.9,1.0
3.6469164,13.3,Submitted Data,True,15.725775,5.5146375,5.5093884,15.684387,246.0,0.0
3.7947333,14.4,Exempt,False,16.130716,5.565286,5.560682,16.093477,259.0,0.0
2.828427,8.0,Submitted Data,True,12.477981,5.054333,4.994506,12.107849,146.6,2.5
2.4494898,6.0,Submitted Data,True,10.50714,4.713127,4.707727,10.47855,109.8,3.0
2.6832817,7.2,Submitted Data,True,11.781342,4.9402127,4.912655,11.61895,135.0,2.5
3.0166206,9.1,Not Submitted,False,13.217413,5.168778,5.1370916,13.008459,169.22,0.0
3.1780498,10.1,Submitted Data,True,13.623509,5.228967,5.228967,13.623509,185.6,3.5
2.7568097,7.6,Submitted Data,True,12.312595,5.02782,4.9904327,12.083046,146.0,4.0
5.263079,27.7,Not Submitted,False,22.434793,6.223211,6.2175636,22.37141,500.48,0.0
2.588436,6.7,Submitted Data,True,11.497826,4.891852,4.8489003,11.251666,126.6,2.5
3.0331502,9.2,Submitted Data,True,13.023056,5.139322,5.127529,12.946042,167.6,3.0
2.4289916,5.9,Not Submitted,False,10.855413,4.777778,4.7161746,10.523308,110.74,0.0
3.0166206,9.1,Submitted Data,True,12.751471,5.0974245,5.0974245,12.751471,162.6,4.0
2.792848,7.8,Submitted Data,True,11.949896,4.9684234,4.9380646,11.768602,138.5,3.5
2.8530686,8.14,Exempt,False,12.315031,5.028213,5.007564,12.187698,148.54,1.4
2.5019991,6.26,Exempt,False,10.926115,4.790653,4.7590923,10.753604,115.64,1.5
2.50998,6.3,Submitted Data,True,11.0,4.804021,4.7808027,10.871983,118.2,3.5
3.7549968,14.1,Submitted Data,True,16.35237,5.5924783,5.557986,16.071714,258.3,2.5
10.691118,114.3,Submitted Data,True,45.27582,7.626034,7.626034,45.27582,2049.9,4.0
2.408319,5.8,Submitted Data,True,10.464225,4.7050157,4.687671,10.373042,107.6,2.5
2.408319,5.8,Not Submitted,False,10.5782795,4.7265024,4.683057,10.348913,107.1,0.0
2.1908903,4.8,Submitted Data,True,9.7262535,4.560173,4.5174313,9.518403,90.6,4.0
2.6645825,7.1,Submitted Data,True,11.575837,4.905275,4.905275,11.575837,134.0,1.5
5.477226,30.0,Submitted Data,True,23.449947,6.3115535,6.302985,23.349518,545.2,1.5
2.0976176,4.4,Submitted Data,True,9.09945,4.428433,4.406719,9.0,81.0,4.0
2.6832817,7.2,Exempt,False,11.8490505,4.951593,4.9060154,11.580155,134.1,2.6
2.7568097,7.6,Submitted Data,True,11.85327,4.9522996,4.925803,11.696154,136.8,3.0
1.9493588,3.8,Submitted Data,True,8.786353,4.3592696,4.2945604,8.502941,72.3,4.0
2.236068,5.0,Submitted Data,True,10.109402,4.6366687,4.5736794,9.792854,95.9,4.0
2.4494898,6.0,Submitted Data,True,10.530907,4.7176056,4.683057,10.348913,107.1,4.0
2.9325757,8.6,Submitted Data,True,12.8218565,5.108367,5.086361,12.680694,160.8,1.0
2.6457512,7.0,Submitted Data,True,11.811012,4.9452076,4.8805265,11.43241,130.7,2.5
2.720294,7.4,Submitted Data,True,11.836385,4.949469,4.919981,11.661903,136.0,3.0
2.0248456,4.1,Submitted Data,True,9.071935,4.4224486,4.3782697,8.871302,78.7,4.0
2.828427,8.0,Submitted Data,True,12.573782,5.069533,5.0251956,12.296341,151.2,3.0
2.408319,5.8,Submitted Data,True,10.705139,4.750136,4.707727,10.47855,109.8,4.0
2.607681,6.8,Submitted Data,True,11.371016,4.8698397,4.8291135,11.1400175,124.1,3.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.720294,7.4,Submitted Data,True,12.340988,5.032397,4.980176,12.020815,144.5,2.0
2.236068,5.0,Submitted Data,True,9.736529,4.5622625,4.5559797,9.705668,94.2,4.0
5.124451,26.26,Not Submitted,False,23.02781,6.275289,6.214048,22.332039,498.72,0.0
2.48998,6.2,Submitted Data,True,10.981803,4.800737,4.721174,10.549882,111.3,4.0
2.48998,6.2,Submitted Data,True,10.784247,4.7647347,4.7518644,10.714477,114.8,3.0
2.7568097,7.6,Submitted Data,True,12.049896,4.9849753,4.923624,11.683321,136.5,4.0
2.6683328,7.12,Not Submitted,False,11.790674,4.9417853,4.9029016,11.562007,133.68,0.0
2.828427,8.0,Submitted Data,True,12.477981,5.054333,4.995183,12.111978,146.7,2.0
2.7748873,7.7,Submitted Data,True,12.222929,5.0132985,4.9677277,11.94571,142.7,2.0
2.541653,6.46,Not Submitted,False,11.048982,4.8128347,4.7664385,10.793516,116.5,0.0
2.302173,5.3,Submitted Data,True,10.134101,4.641502,4.5981455,9.914636,98.3,4.0
1.9493588,3.8,Submitted Data,True,8.497058,4.2931952,4.2710953,8.402381,70.6,4.0
2.6457512,7.0,Submitted Data,True,11.827933,4.9480505,4.886583,11.467345,131.5,2.5
2.8460498,8.1,Submitted Data,True,12.223747,5.0134315,4.9877076,12.066483,145.6,2.0
2.803569,7.86,Not Submitted,False,12.281693,5.022827,4.997077,12.12353,146.98,0.0
2.810694,7.9,Submitted Data,True,12.413702,5.0440702,5.0119677,12.2147455,149.2,2.5
3.078961,9.48,Not Submitted,False,13.509256,5.2122145,5.189172,13.353651,178.32,0.0
2.4494898,6.0,Submitted Data,True,10.68644,4.74667,4.7184987,10.535654,111.0,3.5
2.828427,8.0,Exempt,False,12.243365,5.0166173,4.9988327,12.134249,147.24,2.8
3.4928498,12.2,Submitted Data,True,15.466092,5.481472,5.443283,15.172343,230.2,3.0
2.9664793,8.8,Submitted Data,True,12.8280945,5.1093335,5.092031,12.716918,161.72,0.0
2.6832817,7.2,Submitted Data,True,11.974974,4.972587,4.9221683,11.674759,136.3,2.5
2.738613,7.5,Submitted Data,True,12.206555,5.0106354,4.9705076,11.962441,143.1,3.0
2.366432,5.6,Submitted Data,True,10.634849,4.7370753,4.69043,10.387492,107.9,3.5
2.828427,8.0,Submitted Data,True,12.672806,5.085124,5.038899,12.381437,153.3,4.0
3.224903,10.4,Submitted Data,True,13.881642,5.2663107,5.234845,13.663821,186.7,2.0
2.1908903,4.8,Submitted Data,True,9.833616,4.5819016,4.526127,9.560335,91.4,4.0
3.3763885,11.4,Submitted Data,True,15.297058,5.4595857,5.401776,14.859341,220.8,1.0
3.0331502,9.2,Submitted Data,True,13.487031,5.2089396,5.1682086,13.21363,174.6,2.5
2.48998,6.2,Submitted Data,True,11.063454,4.815431,4.7791233,10.862781,118.0,4.0
5.493633,30.18,Exempt,False,23.421358,6.309118,6.301373,23.330666,544.32,1.6
1.7320508,3.0,Submitted Data,True,7.4431176,4.0324693,4.0306945,7.436397,55.3,4.0
2.4576411,6.04,Not Submitted,False,10.979981,4.800408,4.7582345,10.748954,115.54,0.0
2.6832817,7.2,Submitted Data,True,11.949896,4.9684234,4.926529,11.700427,136.9,1.0
2.258318,5.1,Submitted Data,True,10.094553,4.6337576,4.591071,9.8792715,97.6,2.5
2.302173,5.3,Submitted Data,True,10.310189,4.6756287,4.6288867,10.0697565,101.4,4.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
3.0331502,9.2,Submitted Data,True,13.122499,5.154447,5.1095753,12.829653,164.6,4.0
2.4698179,6.1,Submitted Data,True,10.779611,4.7638817,4.7184987,10.535654,111.0,4.0
2.408319,5.8,Submitted Data,True,10.47855,4.707727,4.688592,10.377861,107.7,3.5
2.607681,6.8,Submitted Data,True,11.584473,4.906755,4.860587,11.318127,128.1,3.5
2.236068,5.0,Submitted Data,True,9.777525,4.5705786,4.5517693,9.68504,93.8,4.0
2.4413111,5.96,Exempt,False,10.501429,4.7120495,4.6986604,10.430724,108.8,2.4
2.7748873,7.7,Submitted Data,True,11.717508,4.9294252,4.9294252,11.717508,137.3,3.5
1.67332,2.8,Submitted Data,True,7.1484265,3.953165,3.953165,7.1484265,51.1,4.0
2.302173,5.3,Submitted Data,True,10.089599,4.6327853,4.6021657,9.934788,98.7,4.0
2.6832817,7.2,Submitted Data,True,11.584473,4.906755,4.883559,11.449891,131.1,2.5
3.1968734,10.22,Not Submitted,False,13.989282,5.2816796,5.260304,13.839798,191.54,0.0
1.9235384,3.7,Submitted Data,True,8.786353,4.3592696,4.304065,8.5440035,73.0,4.0
2.302173,5.3,Submitted Data,True,9.803061,4.5757413,4.5859876,9.853933,97.1,4.0
2.7568097,7.6,Submitted Data,True,12.169634,5.004617,4.956531,11.878552,141.1,4.0
2.738613,7.5,Not Submitted,False,12.160592,5.0031404,4.964661,11.927279,142.26,0.0
2.48998,6.2,Submitted Data,True,11.166916,4.833898,4.785824,10.899541,118.8,2.0
2.6457512,7.0,Submitted Data,True,11.54123,4.899331,4.8759604,11.406138,130.1,4.0
2.6832817,7.2,Submitted Data,True,11.696154,4.925803,4.9037924,11.567195,133.8,4.0
2.6832817,7.2,Submitted Data,True,11.738825,4.933034,4.9008203,11.549891,133.4,2.5
2.8635643,8.2,Submitted Data,True,12.505999,5.05879,5.0369525,12.369317,153.0,2.0
5.9413805,35.3,Submitted Data,True,25.72353,6.4963226,6.4732733,25.428331,646.6,1.0
2.258318,5.1,Submitted Data,True,10.109402,4.6366687,4.5961294,9.904545,98.1,4.0
2.7018511,7.3,Submitted Data,True,11.882761,4.9572344,4.919981,11.661903,136.0,4.0
2.6457512,7.0,Submitted Data,True,11.644741,4.917057,4.8736696,11.392981,129.8,3.0
2.6870058,7.22,Not Submitted,False,11.657616,4.919251,4.902456,11.559412,133.62,0.0
2.2271059,4.96,Not Submitted,False,9.750897,4.5651813,4.5379615,9.617692,92.5,2.0
2.236068,5.0,Submitted Data,True,9.69536,4.553877,4.527209,9.565563,91.5,4.0
2.5495098,6.5,Submitted Data,True,11.28273,4.854371,4.827513,11.131038,123.9,2.0
2.4289916,5.9,Not Submitted,False,10.67052,4.743714,4.7021155,10.448923,109.18,0.0
3.2093613,10.3,Submitted Data,True,13.831124,5.2590566,5.236974,13.678451,187.1,1.0
2.258318,5.1,Submitted Data,True,10.134101,4.641502,4.591071,9.8792715,97.6,4.0
2.2135944,4.9,Submitted Data,True,9.507892,4.5152454,4.5042443,9.455157,89.4,4.0
3.1144824,9.7,Submitted Data,True,13.630847,5.2300386,5.189618,13.356647,178.4,1.0
2.626785,6.9,Submitted Data,True,11.54123,4.899331,4.8346934,11.171392,124.8,2.0
2.345208,5.5,Submitted Data,True,10.353744,4.6839814,4.647271,10.163661,103.3,4.0
2.8460498,8.1,Submitted Data,True,12.708265,5.090678,5.0447145,12.417729,154.2,2.0
2.6645825,7.1,Submitted Data,True,11.92057,4.963544,4.927978,11.708971,137.1,1.5
2.4494898,6.0,Submitted Data,True,11.018167,4.8072944,4.7544518,10.728467,115.1,2.0
4.6368093,21.5,Submitted Data,True,20.097263,6.00364,5.9899635,19.959959,398.4,0.0
2.280351,5.2,Submitted Data,True,10.212737,4.6568136,4.619073,10.01998,100.4,4.0
2.4289916,5.9,Submitted Data,True,10.830512,4.773224,4.731803,10.606602,112.5,3.0
4.571652,20.9,Submitted Data,True,19.733221,5.9671717,5.963579,19.697716,388.0,4.0
1.9235384,3.7,Submitted Data,True,8.631338,4.3241324,4.272491,8.408329,70.7,4.0
2.48998,6.2,Submitted Data,True,11.269427,4.8520303,4.772378,10.825895,117.2,4.0
2.50998,6.3,Submitted Data,True,11.349009,4.865995,4.801559,10.986355,120.7,3.0
1.4491377,2.1,Submitted Data,True,6.292853,3.703768,3.673766,6.1967735,38.4,4.0
2.607681,6.8,Submitted Data,True,11.606033,4.9104466,4.8598123,11.313708,128.0,3.5
2.48998,6.2,Submitted Data,True,11.018167,4.8072944,4.767289,10.798148,116.6,3.0
2.738613,7.5,Submitted Data,True,11.85327,4.9522996,4.9387813,11.77285,138.6,4.0
2.5495098,6.5,Submitted Data,True,11.401754,4.8751974,4.817859,11.0770035,122.7,3.0
2.6457512,7.0,Submitted Data,True,12.308534,5.0271645,4.9228964,11.679041,136.4,1.5
3.591657,12.9,Submitted Data,True,15.588457,5.497168,5.463408,15.3264475,234.9,1.0
3.2863352,10.8,Submitted Data,True,13.892444,5.267858,5.267858,13.892444,193.0,3.0
2.4698179,6.1,Submitted Data,True,10.853571,4.7774415,4.744062,10.672395,113.9,0.0
2.8982754,8.4,Submitted Data,True,12.79453,5.1041255,5.0466456,12.429803,154.5,1.0
1.7320508,3.0,Submitted Data,True,7.4094534,4.0235643,3.992681,7.293833,53.2,4.0
2.48998,6.2,Submitted Data,True,10.894953,4.7849884,4.7570324,10.742439,115.4,3.5
4.7116876,22.2,Submitted Data,True,20.813457,6.0735054,6.0376325,20.442602,417.9,1.0
2.8982754,8.4,Submitted Data,True,12.684636,5.086979,5.0568824,12.493999,156.1,1.0
2.0,4.0,Submitted Data,True,10.359537,4.6850896,4.3438053,8.717798,76.0,4.0
2.5377154,6.44,Submitted Data,True,10.966312,4.797937,4.7706847,10.816654,117.0,0.0
1.7888544,3.2,Submitted Data,True,7.8038454,4.12552,4.12552,7.8038454,60.9,4.0
3.0166206,9.1,Submitted Data,True,13.553597,5.218733,5.1682086,13.21363,174.6,1.0
1.9235384,3.7,Submitted Data,True,8.579044,4.3121405,4.264087,8.372574,70.1,4.0
2.48998,6.2,Submitted Data,True,11.171392,4.8346934,4.769837,10.812031,116.9,3.0
3.3136084,10.98,Not Submitted,False,14.4,5.3392673,5.3067813,14.1668625,200.7,0.0
1.4142135,2.0,Submitted Data,True,6.2849026,3.701302,3.6609943,6.1562977,37.9,4.0
2.302173,5.3,Submitted Data,True,10.168579,4.6482296,4.617099,10.009995,100.2,4.0
2.4494898,6.0,Submitted Data,True,10.899541,4.785824,4.7344427,10.620734,112.8,3.5
2.4494898,6.0,Submitted Data,True,10.639549,4.7379513,4.7158165,10.521407,110.7,3.0
2.280351,5.2,Not Submitted,False,9.952889,4.60577,4.577799,9.813256,96.3,0.0
3.1080542,9.66,Not Submitted,False,13.572767,5.2215443,5.17615,13.2664995,176.0,0.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.258318,5.1,Submitted Data,True,10.168579,4.6482296,4.5829244,9.838699,96.8,4.0
2.4617066,6.06,Not Submitted,False,10.794443,4.7666087,4.7383013,10.641429,113.24,0.0
1.3784049,1.9,Submitted Data,True,5.8223705,3.552487,3.552487,5.8223705,33.9,4.0
3.1622777,10.0,Submitted Data,True,13.538833,5.2165647,5.2100325,13.494443,182.1,3.0
3.4205263,11.7,Submitted Data,True,14.906375,5.408068,5.3844953,14.73092,217.0,1.0
3.0166206,9.1,Submitted Data,True,13.118689,5.1538696,5.1404934,13.030733,169.8,2.0
2.8460498,8.1,Submitted Data,True,12.324772,5.029784,5.0019307,12.153189,147.7,0.8
2.7276363,7.44,Not Submitted,False,12.079735,4.989888,4.9513097,11.8473625,140.36,0.0
2.6191602,6.86,Not Submitted,False,11.466473,4.8864317,4.867688,11.358697,129.02,0.0
2.408319,5.8,Submitted Data,True,10.445094,4.701389,4.6774907,10.319883,106.5,3.0
2.529822,6.4,Not Submitted,False,11.274751,4.8529673,4.810068,11.033586,121.74,0.0
2.9495761,8.7,Submitted Data,True,12.880218,5.117395,5.0795393,12.637246,159.7,3.5
2.9325757,8.6,Submitted Data,True,12.790622,5.1035185,5.0644917,12.541929,157.3,2.0
3.4205263,11.7,Submitted Data,True,15.145957,5.439817,5.415211,14.959947,223.8,1.0
4.97996,24.8,Submitted Data,True,21.428953,6.1316614,6.117877,21.281446,452.9,4.0
3.130495,9.8,Submitted Data,True,13.498148,5.2105784,5.1957307,13.397761,179.5,3.0
2.9154758,8.5,Submitted Data,True,12.810152,5.106551,5.069533,12.573782,158.1,4.0
2.75318,7.58,Not Submitted,False,11.965785,4.9710627,4.9484763,11.830469,139.96,0.0
2.50998,6.3,Submitted Data,True,10.922454,4.7899885,4.735321,10.625442,112.9,4.0
3.6193922,13.1,Submitted Data,True,15.805062,5.524656,5.506956,15.665248,245.4,2.0
2.345208,5.5,Submitted Data,True,10.473777,4.706824,4.6718936,10.290772,105.9,3.5
2.565151,6.58,Not Submitted,False,11.218735,4.8430843,4.818344,11.079711,122.76,0.0
2.9495761,8.7,Submitted Data,True,12.755391,5.0980353,5.083266,12.660964,160.3,3.0
2.6457512,7.0,Submitted Data,True,11.54123,4.899331,4.8683033,11.362218,129.1,3.0
2.6,6.76,Not Submitted,False,11.480418,4.888844,4.843557,11.221408,125.92,0.0
3.0983868,9.6,Submitted Data,True,13.754999,5.248076,5.2198153,13.560973,183.9,3.0
2.280351,5.2,Submitted Data,True,9.833616,4.5819016,4.587006,9.859006,97.2,4.0
2.7568097,7.6,Submitted Data,True,12.19836,5.009301,4.9760437,11.995832,143.9,3.0
2.810694,7.9,Submitted Data,True,12.324772,5.029784,4.9649405,11.928956,142.3,3.0
2.641969,6.98,Not Submitted,False,11.555951,4.9018617,4.8744335,11.397368,129.9,0.0
2.6532998,7.04,Not Submitted,False,11.577564,4.905571,4.8814373,11.437657,130.82,0.0
2.8982754,8.4,Submitted Data,True,12.735776,5.0949764,5.06386,12.537943,157.2,1.0
3.7815342,14.3,Submitted Data,True,16.462078,5.605802,5.5991626,16.407316,269.2,2.0
2.50998,6.3,Submitted Data,True,10.908712,4.787492,4.750136,10.705139,114.6,3.0
2.4124677,5.82,Exempt,False,10.547037,4.720639,4.699935,10.437432,108.94,1.2
2.1908903,4.8,Submitted Data,True,9.539392,4.5217886,4.494239,9.407444,88.5,4.0
2.4494898,6.0,Submitted Data,True,11.031773,4.8097425,4.7544518,10.728467,115.1,4.0
2.9189038,8.52,Exempt,False,12.9213,5.123726,5.08128,12.64832,159.98,0.6
3.481379,12.12,Not Submitted,False,15.3407955,5.4652715,5.4338965,15.100993,228.04,0.0
2.0,4.0,Submitted Data,True,8.700575,4.339902,4.310799,8.573215,73.5,4.0
3.4205263,11.7,Submitted Data,True,15.026643,5.4240685,5.400874,14.85261,220.6,1.0
2.738613,7.5,Submitted Data,True,11.979149,4.9732795,4.955827,11.874342,141.0,3.5
2.828427,8.0,Submitted Data,True,12.67675,5.085743,5.035653,12.36123,152.8,4.0
2.302173,5.3,Submitted Data,True,10.178409,4.6501436,4.617099,10.009995,100.2,4.0
3.4785054,12.1,Submitted Data,True,15.089731,5.432411,5.4071717,14.899665,222.0,3.5
2.3874674,5.7,Submitted Data,True,10.922454,4.7899885,4.7104306,10.492855,110.1,4.0
2.541653,6.46,Submitted Data,True,10.812031,4.769837,4.7475376,10.691118,114.3,4.0
3.5213633,12.4,Submitted Data,True,15.10629,5.434595,5.41832,14.983324,224.5,2.0
2.236068,5.0,Submitted Data,True,9.643651,4.543295,4.5347476,9.602083,92.2,4.0
3.1144824,9.7,Submitted Data,True,13.538833,5.2165647,5.1699157,13.224977,174.9,1.0
2.4413111,5.96,Not Submitted,False,10.74337,4.7572045,4.7238417,10.56409,111.6,0.0
2.3874674,5.7,Submitted Data,True,10.421132,4.6968374,4.6690836,10.276186,105.6,3.5
2.1213202,4.5,Submitted Data,True,9.700516,4.554929,4.4601445,9.246621,85.5,4.0
3.4496377,11.9,Submitted Data,True,14.628738,5.370638,5.370638,14.628738,214.0,3.5
2.792848,7.8,Submitted Data,True,12.385475,5.0395465,4.99586,12.116105,146.8,2.0
2.738613,7.5,Submitted Data,True,11.708971,4.927978,4.9177885,11.6490345,135.7,0.0
2.4494898,6.0,Submitted Data,True,10.625442,4.735321,4.7104306,10.492855,110.1,4.0
2.236068,5.0,Submitted Data,True,9.82853,4.5808773,4.5485997,9.669539,93.5,4.0
2.408319,5.8,Exempt,False,10.5782795,4.7265024,4.683057,10.348913,107.1,3.2
2.4289916,5.9,Submitted Data,True,10.549882,4.721174,4.707727,10.47855,109.8,4.0
1.3784049,1.9,Submitted Data,True,6.4265075,3.744787,3.6712246,6.1886992,38.3,4.0
1.9748417,3.9,Submitted Data,True,8.689074,4.337291,4.317488,8.602325,74.0,4.0
3.6742346,13.5,Submitted Data,True,15.97185,5.545568,5.527443,15.827191,250.5,2.5
2.9257479,8.56,Not Submitted,False,12.725565,5.093382,5.0757985,12.613484,159.1,0.0
2.828427,8.0,Submitted Data,True,12.340988,5.032397,5.003275,12.161414,147.9,4.0
3.7682889,14.2,Exempt,False,16.329115,5.589643,5.567275,16.146826,260.72,1.7
3.3316662,11.1,Submitted Data,True,14.604794,5.367377,5.299816,14.117365,199.3,0.8
2.7018511,7.3,Submitted Data,True,11.815245,4.945919,4.9141245,11.627554,135.2,3.0
2.310844,5.34,Not Submitted,False,10.156771,4.6459284,4.6228137,10.038924,100.78,0.0
2.6645825,7.1,Submitted Data,True,11.798305,4.94307,4.911919,11.614646,134.9,3.0
3.4928498,12.2,Submitted Data,True,14.8323965,5.398163,5.3904405,14.774979,218.3,1.0
2.258318,5.1,Submitted Data,True,10.464225,4.7050157,4.592085,9.884331,97.7,4.0
2.6795523,7.18,Not Submitted,False,11.6781845,4.922751,4.893052,11.504782,132.36,0.0
2.810694,7.9,Submitted Data,True,12.60952,5.075174,5.0284753,12.316655,151.7,1.5
2.7604349,7.62,Not Submitted,False,11.968291,4.9714785,4.9552636,11.870973,140.92,0.0
2.8809721,8.3,Submitted Data,True,12.8335495,5.110179,5.0726705,12.593649,158.6,1.0
2.50998,6.3,Submitted Data,True,11.081516,4.8186674,4.7924795,10.936178,119.6,2.5
6.737952,45.4,Submitted Data,True,28.906746,6.7293463,6.697775,28.45347,809.6,2.0
3.0983868,9.6,Submitted Data,True,13.405223,5.1968384,5.156754,13.137732,172.6,3.0
2.6457512,7.0,Submitted Data,True,11.296017,4.8567066,4.8489003,11.251666,126.6,3.0
2.6457512,7.0,Submitted Data,True,11.480418,4.888844,4.865995,11.349009,128.8,2.5
2.7018511,7.3,Submitted Data,True,11.907981,4.961445,4.933034,11.738825,137.8,4.0
2.4779024,6.14,Not Submitted,False,10.987266,4.8017235,4.761148,10.764757,115.88,0.0
2.7748873,7.7,Submitted Data,True,12.39758,5.0414877,5.000585,12.144958,147.5,1.0
2.408319,5.8,Submitted Data,True,10.885771,4.783316,4.7265024,10.5782795,111.9,2.5
2.0,4.0,Submitted Data,True,8.7578535,4.352855,4.316154,8.596511,73.9,4.0
2.48998,6.2,Submitted Data,True,10.954452,4.7957907,4.7613187,10.765686,115.9,3.5
2.280351,5.2,Submitted Data,True,10.06479,4.6279097,4.6021657,9.934788,98.7,4.0
2.0736442,4.3,Submitted Data,True,9.268226,4.464758,4.428433,9.09945,82.8,3.0
2.657066,7.06,Not Submitted,False,11.745638,4.934186,4.884467,11.45513,131.22,0.0
2.1679482,4.7,Submitted Data,True,9.669539,4.5485997,4.494239,9.407444,88.5,4.0
3.5777087,12.8,Submitted Data,True,15.830351,5.5278406,5.493473,15.559563,242.1,2.0
2.9154758,8.5,Submitted Data,True,12.922848,5.123964,5.095589,12.739701,162.3,2.5
3.34664,11.2,Submitted Data,True,14.584238,5.364573,5.327876,14.3178215,205.0,3.0
2.8635643,8.2,Submitted Data,True,12.409674,5.043425,5.001258,12.149074,147.6,3.0
2.810694,7.9,Submitted Data,True,12.247449,5.0172796,4.95864,11.891173,141.4,3.5
1.5491934,2.4,Submitted Data,True,6.94982,3.8979242,3.854394,6.797058,46.2,4.0
3.3763885,11.4,Submitted Data,True,14.959947,5.415211,5.379897,14.6969385,216.0,3.0
2.4698179,6.1,Submitted Data,True,10.858176,4.7782826,4.7492704,10.700467,114.5,3.5
2.6832817,7.2,Submitted Data,True,12.066483,4.9877076,4.9387813,11.77285,138.6,2.0
2.5495098,6.5,Submitted Data,True,11.449891,4.883559,4.827513,11.131038,123.9,3.5
2.236068,5.0,Submitted Data,True,9.77241,4.569543,4.546481,9.659192,93.3,4.0
3.5213633,12.4,Submitted Data,True,15.537052,5.490589,5.4518967,15.238111,232.2,2.5
