Date,Open,Date_year,Date_month,Date_day,Date_dayofweek,Date_quarter
Unknown,107.36,0.0,0.0,0.0,0.0,0.0
Unknown,107.51,0.0,0.0,0.0,0.0,0.0
Unknown,106.92,0.0,0.0,0.0,0.0,0.0
Unknown,105.85,0.0,0.0,0.0,0.0,0.0
Unknown,107.15,0.0,0.0,0.0,0.0,0.0
Unknown,107.67,0.0,0.0,0.0,0.0,0.0
Unknown,109.27,0.0,0.0,0.0,0.0,0.0
Unknown,109.94,0.0,0.0,0.0,0.0,0.0
Unknown,110.45,0.0,0.0,0.0,0.0,0.0
Unknown,111.67,0.0,0.0,0.0,0.0,0.0
Unknown,111.69,0.0,0.0,0.0,0.0,0.0
2018-09-04 16:00:00,110.85,2018.0,9.0,4.0,1.0,3.0
2018-09-05 16:00:00,111.01,2018.0,9.0,5.0,2.0,3.0
2018-09-06 16:00:00,108.25,2018.0,9.0,6.0,3.0,3.0
2018-09-07 16:00:00,108.23,2018.0,9.0,7.0,4.0,3.0
2018-09-10 16:00:00,108.84,2018.0,9.0,10.0,0.0,3.0
2018-09-11 16:00:00,108.9,2018.0,9.0,11.0,1.0,3.0
2018-09-12 16:00:00,111.43,2018.0,9.0,12.0,2.0,3.0
Unknown,112.12,0.0,0.0,0.0,0.0,0.0
Unknown,113.36,0.0,0.0,0.0,0.0,0.0
Unknown,113.69,0.0,0.0,0.0,0.0,0.0
Unknown,112.19,0.0,0.0,0.0,0.0,0.0
Unknown,113.05,0.0,0.0,0.0,0.0,0.0
Unknown,112.28,0.0,0.0,0.0,0.0,0.0
Unknown,114.0,0.0,0.0,0.0,0.0,0.0
Unknown,113.03,0.0,0.0,0.0,0.0,0.0
Unknown,114.8,0.0,0.0,0.0,0.0,0.0
Unknown,114.47,0.0,0.0,0.0,0.0,0.0
Unknown,114.78,0.0,0.0,0.0,0.0,0.0
Unknown,114.19,0.0,0.0,0.0,0.0,0.0
2018-10-01 16:00:00,114.75,2018.0,10.0,1.0,0.0,4.0
2018-10-02 16:00:00,115.3,2018.0,10.0,2.0,1.0,4.0
2018-10-03 16:00:00,115.42,2018.0,10.0,3.0,2.0,4.0
2018-10-04 16:00:00,114.61,2018.0,10.0,4.0,3.0,4.0
2018-10-05 16:00:00,112.63,2018.0,10.0,5.0,4.0,4.0
2018-10-08 16:00:00,111.66,2018.0,10.0,8.0,0.0,4.0
2018-10-09 16:00:00,111.14,2018.0,10.0,9.0,1.0,4.0
2018-10-10 16:00:00,111.24,2018.0,10.0,10.0,2.0,4.0
2018-10-11 16:00:00,105.35,2018.0,10.0,11.0,3.0,4.0
2018-10-12 16:00:00,109.01,2018.0,10.0,12.0,4.0,4.0
Unknown,108.91,0.0,0.0,0.0,0.0,0.0
Unknown,109.54,0.0,0.0,0.0,0.0,0.0
Unknown,111.68,0.0,0.0,0.0,0.0,0.0
Unknown,110.1,0.0,0.0,0.0,0.0,0.0
Unknown,108.93,0.0,0.0,0.0,0.0,0.0
Unknown,109.32,0.0,0.0,0.0,0.0,0.0
Unknown,107.77,0.0,0.0,0.0,0.0,0.0
Unknown,108.41,0.0,0.0,0.0,0.0,0.0
Unknown,106.55,0.0,0.0,0.0,0.0,0.0
Unknown,105.69,0.0,0.0,0.0,0.0,0.0
Unknown,108.11,0.0,0.0,0.0,0.0,0.0
Unknown,103.66,0.0,0.0,0.0,0.0,0.0
Unknown,105.44,0.0,0.0,0.0,0.0,0.0
2018-11-01 16:00:00,107.05,2018.0,11.0,1.0,3.0,4.0
2018-11-02 16:00:00,106.48,2018.0,11.0,2.0,4.0,4.0
2018-11-05 16:00:00,106.37,2018.0,11.0,5.0,0.0,4.0
2018-11-06 16:00:00,107.38,2018.0,11.0,6.0,1.0,4.0
2018-11-07 16:00:00,109.44,2018.0,11.0,7.0,2.0,4.0
2018-11-08 16:00:00,111.8,2018.0,11.0,8.0,3.0,4.0
2018-11-09 16:00:00,110.85,2018.0,11.0,9.0,4.0,4.0
2018-11-12 16:00:00,109.42,2018.0,11.0,12.0,0.0,4.0
Unknown,107.55,0.0,0.0,0.0,0.0,0.0
Unknown,108.1,0.0,0.0,0.0,0.0,0.0
Unknown,104.99,0.0,0.0,0.0,0.0,0.0
Unknown,107.08,0.0,0.0,0.0,0.0,0.0
Unknown,108.27,0.0,0.0,0.0,0.0,0.0
Unknown,101.8,0.0,0.0,0.0,0.0,0.0
Unknown,103.6,0.0,0.0,0.0,0.0,0.0
Unknown,102.17,0.0,0.0,0.0,0.0,0.0
Unknown,104.79,0.0,0.0,0.0,0.0,0.0
Unknown,106.27,0.0,0.0,0.0,0.0,0.0
Unknown,107.89,0.0,0.0,0.0,0.0,0.0
Unknown,110.33,0.0,0.0,0.0,0.0,0.0
Unknown,110.7,0.0,0.0,0.0,0.0,0.0
2018-12-03 16:00:00,113.0,2018.0,12.0,3.0,0.0,4.0
2018-12-04 16:00:00,111.94,2018.0,12.0,4.0,1.0,4.0
2018-12-06 16:00:00,105.82,2018.0,12.0,6.0,3.0,4.0
2018-12-07 16:00:00,108.38,2018.0,12.0,7.0,4.0,4.0
2018-12-10 16:00:00,104.8,2018.0,12.0,10.0,0.0,4.0
2018-12-11 16:00:00,109.8,2018.0,12.0,11.0,1.0,4.0
2018-12-12 16:00:00,110.89,2018.0,12.0,12.0,2.0,4.0
Unknown,109.58,0.0,0.0,0.0,0.0,0.0
Unknown,108.25,0.0,0.0,0.0,0.0,0.0
Unknown,105.41,0.0,0.0,0.0,0.0,0.0
Unknown,103.75,0.0,0.0,0.0,0.0,0.0
Unknown,103.65,0.0,0.0,0.0,0.0,0.0
Unknown,103.05,0.0,0.0,0.0,0.0,0.0
Unknown,101.63,0.0,0.0,0.0,0.0,0.0
Unknown,97.68,0.0,0.0,0.0,0.0,0.0
Unknown,95.14,0.0,0.0,0.0,0.0,0.0
Unknown,99.3,0.0,0.0,0.0,0.0,0.0
Unknown,102.09,0.0,0.0,0.0,0.0,0.0
Unknown,101.29,0.0,0.0,0.0,0.0,0.0
2019-01-02 16:00:00,99.55,2019.0,1.0,2.0,2.0,1.0
2019-01-03 16:00:00,100.1,2019.0,1.0,3.0,3.0,1.0
2019-01-04 16:00:00,99.72,2019.0,1.0,4.0,4.0,1.0
2019-01-07 16:00:00,101.64,2019.0,1.0,7.0,0.0,1.0
2019-01-08 16:00:00,103.04,2019.0,1.0,8.0,1.0,1.0
2019-01-09 16:00:00,103.86,2019.0,1.0,9.0,2.0,1.0
2019-01-10 16:00:00,103.22,2019.0,1.0,10.0,3.0,1.0
2019-01-11 16:00:00,103.19,2019.0,1.0,11.0,4.0,1.0
Unknown,101.9,0.0,0.0,0.0,0.0,0.0
Unknown,102.51,0.0,0.0,0.0,0.0,0.0
Unknown,105.26,0.0,0.0,0.0,0.0,0.0
Unknown,105.0,0.0,0.0,0.0,0.0,0.0
Unknown,107.46,0.0,0.0,0.0,0.0,0.0
Unknown,106.75,0.0,0.0,0.0,0.0,0.0
Unknown,106.12,0.0,0.0,0.0,0.0,0.0
Unknown,106.86,0.0,0.0,0.0,0.0,0.0
Unknown,107.24,0.0,0.0,0.0,0.0,0.0
Unknown,106.26,0.0,0.0,0.0,0.0,0.0
Unknown,104.88,0.0,0.0,0.0,0.0,0.0
Unknown,104.62,0.0,0.0,0.0,0.0,0.0
Unknown,103.8,0.0,0.0,0.0,0.0,0.0
2019-02-01 16:00:00,103.78,2019.0,2.0,1.0,4.0,1.0
2019-02-04 16:00:00,102.87,2019.0,2.0,4.0,0.0,1.0
2019-02-05 16:00:00,106.06,2019.0,2.0,5.0,1.0,1.0
2019-02-06 16:00:00,107.0,2019.0,2.0,6.0,2.0,1.0
2019-02-07 16:00:00,105.19,2019.0,2.0,7.0,3.0,1.0
2019-02-08 16:00:00,104.39,2019.0,2.0,8.0,4.0,1.0
2019-02-11 16:00:00,106.2,2019.0,2.0,11.0,0.0,1.0
2019-02-12 16:00:00,106.14,2019.0,2.0,12.0,1.0,1.0
Unknown,107.5,0.0,0.0,0.0,0.0,0.0
Unknown,106.31,0.0,0.0,0.0,0.0,0.0
Unknown,107.91,0.0,0.0,0.0,0.0,0.0
Unknown,107.79,0.0,0.0,0.0,0.0,0.0
Unknown,107.86,0.0,0.0,0.0,0.0,0.0
Unknown,106.9,0.0,0.0,0.0,0.0,0.0
Unknown,110.05,0.0,0.0,0.0,0.0,0.0
Unknown,111.76,0.0,0.0,0.0,0.0,0.0
Unknown,111.26,0.0,0.0,0.0,0.0,0.0
Unknown,111.69,0.0,0.0,0.0,0.0,0.0
Unknown,112.04,0.0,0.0,0.0,0.0,0.0
2019-03-01 16:00:00,112.89,2019.0,3.0,1.0,4.0,1.0
2019-03-04 16:00:00,113.02,2019.0,3.0,4.0,0.0,1.0
2019-03-05 16:00:00,112.25,2019.0,3.0,5.0,1.0,1.0
2019-03-06 16:00:00,111.87,2019.0,3.0,6.0,2.0,1.0
2019-03-07 16:00:00,111.4,2019.0,3.0,7.0,3.0,1.0
2019-03-08 16:00:00,109.16,2019.0,3.0,8.0,4.0,1.0
2019-03-11 16:00:00,110.99,2019.0,3.0,11.0,0.0,1.0
2019-03-12 16:00:00,112.82,2019.0,3.0,12.0,1.0,1.0
Unknown,114.13,0.0,0.0,0.0,0.0,0.0
Unknown,114.54,0.0,0.0,0.0,0.0,0.0
Unknown,115.34,0.0,0.0,0.0,0.0,0.0
Unknown,116.17,0.0,0.0,0.0,0.0,0.0
Unknown,118.09,0.0,0.0,0.0,0.0,0.0
Unknown,117.39,0.0,0.0,0.0,0.0,0.0
Unknown,117.14,0.0,0.0,0.0,0.0,0.0
Unknown,119.5,0.0,0.0,0.0,0.0,0.0
Unknown,116.56,0.0,0.0,0.0,0.0,0.0
Unknown,118.62,0.0,0.0,0.0,0.0,0.0
Unknown,117.88,0.0,0.0,0.0,0.0,0.0
Unknown,117.44,0.0,0.0,0.0,0.0,0.0
Unknown,118.07,0.0,0.0,0.0,0.0,0.0
2019-04-01 16:00:00,118.95,2019.0,4.0,1.0,0.0,2.0
2019-04-02 16:00:00,119.06,2019.0,4.0,2.0,1.0,2.0
2019-04-03 16:00:00,119.86,2019.0,4.0,3.0,2.0,2.0
2019-04-04 16:00:00,120.1,2019.0,4.0,4.0,3.0,2.0
2019-04-05 16:00:00,119.39,2019.0,4.0,5.0,4.0,2.0
2019-04-08 16:00:00,119.81,2019.0,4.0,8.0,0.0,2.0
2019-04-09 16:00:00,118.63,2019.0,4.0,9.0,1.0,2.0
2019-04-10 16:00:00,119.76,2019.0,4.0,10.0,2.0,2.0
2019-04-11 16:00:00,120.54,2019.0,4.0,11.0,3.0,2.0
2019-04-12 16:00:00,120.64,2019.0,4.0,12.0,4.0,2.0
Unknown,120.94,0.0,0.0,0.0,0.0,0.0
Unknown,121.64,0.0,0.0,0.0,0.0,0.0
Unknown,121.24,0.0,0.0,0.0,0.0,0.0
Unknown,122.19,0.0,0.0,0.0,0.0,0.0
Unknown,122.62,0.0,0.0,0.0,0.0,0.0
Unknown,124.1,0.0,0.0,0.0,0.0,0.0
Unknown,125.79,0.0,0.0,0.0,0.0,0.0
Unknown,130.06,0.0,0.0,0.0,0.0,0.0
Unknown,129.7,0.0,0.0,0.0,0.0,0.0
Unknown,129.9,0.0,0.0,0.0,0.0,0.0
Unknown,129.81,0.0,0.0,0.0,0.0,0.0
2019-05-01 16:00:00,130.53,2019.0,5.0,1.0,2.0,2.0
2019-05-02 16:00:00,127.98,2019.0,5.0,2.0,3.0,2.0
2019-05-03 16:00:00,127.36,2019.0,5.0,3.0,4.0,2.0
2019-05-06 16:00:00,126.39,2019.0,5.0,6.0,0.0,2.0
2019-05-07 16:00:00,126.46,2019.0,5.0,7.0,1.0,2.0
2019-05-08 16:00:00,125.44,2019.0,5.0,8.0,2.0,2.0
2019-05-09 16:00:00,124.29,2019.0,5.0,9.0,3.0,2.0
2019-05-10 16:00:00,124.91,2019.0,5.0,10.0,4.0,2.0
Unknown,124.11,0.0,0.0,0.0,0.0,0.0
Unknown,123.87,0.0,0.0,0.0,0.0,0.0
Unknown,124.26,0.0,0.0,0.0,0.0,0.0
Unknown,126.75,0.0,0.0,0.0,0.0,0.0
Unknown,128.31,0.0,0.0,0.0,0.0,0.0
Unknown,126.52,0.0,0.0,0.0,0.0,0.0
Unknown,127.43,0.0,0.0,0.0,0.0,0.0
Unknown,126.62,0.0,0.0,0.0,0.0,0.0
Unknown,126.2,0.0,0.0,0.0,0.0,0.0
Unknown,126.91,0.0,0.0,0.0,0.0,0.0
Unknown,126.98,0.0,0.0,0.0,0.0,0.0
Unknown,125.38,0.0,0.0,0.0,0.0,0.0
Unknown,125.26,0.0,0.0,0.0,0.0,0.0
Unknown,124.23,0.0,0.0,0.0,0.0,0.0
2019-06-03 16:00:00,123.85,2019.0,6.0,3.0,0.0,2.0
2019-06-04 16:00:00,121.28,2019.0,6.0,4.0,1.0,2.0
2019-06-05 16:00:00,124.95,2019.0,6.0,5.0,2.0,2.0
2019-06-06 16:00:00,126.44,2019.0,6.0,6.0,3.0,2.0
2019-06-07 16:00:00,129.19,2019.0,6.0,7.0,4.0,2.0
2019-06-10 16:00:00,132.4,2019.0,6.0,10.0,0.0,2.0
2019-06-11 16:00:00,133.88,2019.0,6.0,11.0,1.0,2.0
2019-06-12 16:00:00,131.4,2019.0,6.0,12.0,2.0,2.0
Unknown,131.98,0.0,0.0,0.0,0.0,0.0
Unknown,132.26,0.0,0.0,0.0,0.0,0.0
Unknown,132.63,0.0,0.0,0.0,0.0,0.0
Unknown,134.19,0.0,0.0,0.0,0.0,0.0
Unknown,135.0,0.0,0.0,0.0,0.0,0.0
Unknown,137.45,0.0,0.0,0.0,0.0,0.0
Unknown,136.58,0.0,0.0,0.0,0.0,0.0
Unknown,137.0,0.0,0.0,0.0,0.0,0.0
Unknown,137.25,0.0,0.0,0.0,0.0,0.0
Unknown,134.35,0.0,0.0,0.0,0.0,0.0
Unknown,134.14,0.0,0.0,0.0,0.0,0.0
Unknown,134.57,0.0,0.0,0.0,0.0,0.0
2019-07-01 16:00:00,136.63,2019.0,7.0,1.0,0.0,3.0
2019-07-02 16:00:00,136.12,2019.0,7.0,2.0,1.0,3.0
2019-07-03 13:00:00,136.8,2019.0,7.0,3.0,2.0,3.0
2019-07-05 16:00:00,135.94,2019.0,7.0,5.0,4.0,3.0
2019-07-08 16:00:00,136.4,2019.0,7.0,8.0,0.0,3.0
2019-07-09 16:00:00,136.0,2019.0,7.0,9.0,1.0,3.0
2019-07-10 16:00:00,137.13,2019.0,7.0,10.0,2.0,3.0
2019-07-11 16:00:00,138.2,2019.0,7.0,11.0,3.0,3.0
2019-07-12 16:00:00,138.85,2019.0,7.0,12.0,4.0,3.0
Unknown,139.44,0.0,0.0,0.0,0.0,0.0
Unknown,138.96,0.0,0.0,0.0,0.0,0.0
Unknown,137.7,0.0,0.0,0.0,0.0,0.0
Unknown,135.55,0.0,0.0,0.0,0.0,0.0
Unknown,140.22,0.0,0.0,0.0,0.0,0.0
Unknown,137.41,0.0,0.0,0.0,0.0,0.0
Unknown,139.76,0.0,0.0,0.0,0.0,0.0
Unknown,138.9,0.0,0.0,0.0,0.0,0.0
Unknown,140.43,0.0,0.0,0.0,0.0,0.0
Unknown,140.37,0.0,0.0,0.0,0.0,0.0
Unknown,141.5,0.0,0.0,0.0,0.0,0.0
Unknown,140.14,0.0,0.0,0.0,0.0,0.0
Unknown,140.33,0.0,0.0,0.0,0.0,0.0
2019-08-01 16:00:00,137.0,2019.0,8.0,1.0,3.0,3.0
2019-08-02 16:00:00,138.09,2019.0,8.0,2.0,4.0,3.0
2019-08-05 16:00:00,133.3,2019.0,8.0,5.0,0.0,3.0
2019-08-06 16:00:00,133.8,2019.0,8.0,6.0,1.0,3.0
2019-08-07 16:00:00,133.79,2019.0,8.0,7.0,2.0,3.0
2019-08-08 16:00:00,136.6,2019.0,8.0,8.0,3.0,3.0
2019-08-09 16:00:00,138.61,2019.0,8.0,9.0,4.0,3.0
2019-08-12 16:00:00,137.07,2019.0,8.0,12.0,0.0,3.0
Unknown,136.05,0.0,0.0,0.0,0.0,0.0
Unknown,136.36,0.0,0.0,0.0,0.0,0.0
Unknown,134.39,0.0,0.0,0.0,0.0,0.0
Unknown,134.88,0.0,0.0,0.0,0.0,0.0
Unknown,137.85,0.0,0.0,0.0,0.0,0.0
Unknown,138.21,0.0,0.0,0.0,0.0,0.0
Unknown,138.55,0.0,0.0,0.0,0.0,0.0
Unknown,138.66,0.0,0.0,0.0,0.0,0.0
Unknown,137.19,0.0,0.0,0.0,0.0,0.0
Unknown,134.99,0.0,0.0,0.0,0.0,0.0
Unknown,136.39,0.0,0.0,0.0,0.0,0.0
Unknown,134.88,0.0,0.0,0.0,0.0,0.0
Unknown,137.25,0.0,0.0,0.0,0.0,0.0
Unknown,139.15,0.0,0.0,0.0,0.0,0.0
2019-09-03 16:00:00,136.61,2019.0,9.0,3.0,1.0,3.0
2019-09-04 16:00:00,137.3,2019.0,9.0,4.0,2.0,3.0
2019-09-05 16:00:00,139.11,2019.0,9.0,5.0,3.0,3.0
2019-09-06 16:00:00,140.03,2019.0,9.0,6.0,4.0,3.0
2019-09-09 16:00:00,139.59,2019.0,9.0,9.0,0.0,3.0
2019-09-10 16:00:00,136.8,2019.0,9.0,10.0,1.0,3.0
2019-09-11 16:00:00,135.91,2019.0,9.0,11.0,2.0,3.0
2019-09-12 16:00:00,137.85,2019.0,9.0,12.0,3.0,3.0
Unknown,137.78,0.0,0.0,0.0,0.0,0.0
Unknown,135.83,0.0,0.0,0.0,0.0,0.0
Unknown,136.96,0.0,0.0,0.0,0.0,0.0
Unknown,137.36,0.0,0.0,0.0,0.0,0.0
Unknown,140.3,0.0,0.0,0.0,0.0,0.0
Unknown,141.01,0.0,0.0,0.0,0.0,0.0
Unknown,139.23,0.0,0.0,0.0,0.0,0.0
Unknown,140.36,0.0,0.0,0.0,0.0,0.0
Unknown,137.5,0.0,0.0,0.0,0.0,0.0
Unknown,139.44,0.0,0.0,0.0,0.0,0.0
Unknown,140.15,0.0,0.0,0.0,0.0,0.0
Unknown,138.05,0.0,0.0,0.0,0.0,0.0
2019-10-01 16:00:00,139.66,2019.0,10.0,1.0,1.0,4.0
2019-10-02 16:00:00,136.25,2019.0,10.0,2.0,2.0,4.0
2019-10-03 16:00:00,134.95,2019.0,10.0,3.0,3.0,4.0
2019-10-04 16:00:00,136.75,2019.0,10.0,4.0,4.0,4.0
2019-10-07 16:00:00,137.14,2019.0,10.0,7.0,0.0,4.0
2019-10-08 16:00:00,137.08,2019.0,10.0,8.0,1.0,4.0
2019-10-09 16:00:00,137.46,2019.0,10.0,9.0,2.0,4.0
2019-10-10 16:00:00,138.49,2019.0,10.0,10.0,3.0,4.0
2019-10-11 16:00:00,140.12,2019.0,10.0,11.0,4.0,4.0
Unknown,139.69,0.0,0.0,0.0,0.0,0.0
Unknown,140.06,0.0,0.0,0.0,0.0,0.0
Unknown,140.79,0.0,0.0,0.0,0.0,0.0
Unknown,140.95,0.0,0.0,0.0,0.0,0.0
Unknown,139.76,0.0,0.0,0.0,0.0,0.0
Unknown,138.45,0.0,0.0,0.0,0.0,0.0
Unknown,138.97,0.0,0.0,0.0,0.0,0.0
Unknown,136.88,0.0,0.0,0.0,0.0,0.0
Unknown,139.39,0.0,0.0,0.0,0.0,0.0
Unknown,139.34,0.0,0.0,0.0,0.0,0.0
Unknown,144.4,0.0,0.0,0.0,0.0,0.0
Unknown,144.08,0.0,0.0,0.0,0.0,0.0
Unknown,143.52,0.0,0.0,0.0,0.0,0.0
Unknown,144.9,0.0,0.0,0.0,0.0,0.0
2019-11-01 16:00:00,144.26,2019.0,11.0,1.0,4.0,4.0
2019-11-04 16:00:00,144.83,2019.0,11.0,4.0,0.0,4.0
2019-11-05 16:00:00,144.97,2019.0,11.0,5.0,1.0,4.0
2019-11-06 16:00:00,144.37,2019.0,11.0,6.0,2.0,4.0
2019-11-07 16:00:00,143.84,2019.0,11.0,7.0,3.0,4.0
2019-11-08 16:00:00,143.98,2019.0,11.0,8.0,4.0,4.0
2019-11-11 16:00:00,145.34,2019.0,11.0,11.0,0.0,4.0
2019-11-12 16:00:00,146.28,2019.0,11.0,12.0,1.0,4.0
Unknown,146.74,0.0,0.0,0.0,0.0,0.0
Unknown,147.02,0.0,0.0,0.0,0.0,0.0
Unknown,148.93,0.0,0.0,0.0,0.0,0.0
Unknown,150.07,0.0,0.0,0.0,0.0,0.0
Unknown,150.88,0.0,0.0,0.0,0.0,0.0
Unknown,150.31,0.0,0.0,0.0,0.0,0.0
Unknown,149.4,0.0,0.0,0.0,0.0,0.0
Unknown,150.07,0.0,0.0,0.0,0.0,0.0
Unknown,150.0,0.0,0.0,0.0,0.0,0.0
Unknown,151.36,0.0,0.0,0.0,0.0,0.0
Unknown,152.33,0.0,0.0,0.0,0.0,0.0
Unknown,152.1,0.0,0.0,0.0,0.0,0.0
2019-12-02 16:00:00,151.81,2019.0,12.0,2.0,0.0,4.0
2019-12-03 16:00:00,147.49,2019.0,12.0,3.0,1.0,4.0
2019-12-04 16:00:00,150.14,2019.0,12.0,4.0,2.0,4.0
2019-12-05 16:00:00,150.05,2019.0,12.0,5.0,3.0,4.0
2019-12-06 16:00:00,150.99,2019.0,12.0,6.0,4.0,4.0
2019-12-09 16:00:00,150.99,2019.0,12.0,9.0,0.0,4.0
2019-12-10 16:00:00,151.29,2019.0,12.0,10.0,1.0,4.0
2019-12-11 16:00:00,151.54,2019.0,12.0,11.0,2.0,4.0
2019-12-12 16:00:00,151.65,2019.0,12.0,12.0,3.0,4.0
Unknown,153.0,0.0,0.0,0.0,0.0,0.0
Unknown,155.11,0.0,0.0,0.0,0.0,0.0
Unknown,155.45,0.0,0.0,0.0,0.0,0.0
Unknown,154.3,0.0,0.0,0.0,0.0,0.0
Unknown,154.0,0.0,0.0,0.0,0.0,0.0
Unknown,157.35,0.0,0.0,0.0,0.0,0.0
Unknown,158.12,0.0,0.0,0.0,0.0,0.0
Unknown,157.48,0.0,0.0,0.0,0.0,0.0
Unknown,157.56,0.0,0.0,0.0,0.0,0.0
Unknown,159.45,0.0,0.0,0.0,0.0,0.0
Unknown,158.99,0.0,0.0,0.0,0.0,0.0
Unknown,156.77,0.0,0.0,0.0,0.0,0.0
2020-01-02 16:00:00,158.78,2020.0,1.0,2.0,3.0,1.0
2020-01-03 16:00:00,158.32,2020.0,1.0,3.0,4.0,1.0
2020-01-06 16:00:00,157.08,2020.0,1.0,6.0,0.0,1.0
2020-01-07 16:00:00,159.32,2020.0,1.0,7.0,1.0,1.0
2020-01-08 16:00:00,158.93,2020.0,1.0,8.0,2.0,1.0
2020-01-09 16:00:00,161.84,2020.0,1.0,9.0,3.0,1.0
2020-01-10 16:00:00,162.82,2020.0,1.0,10.0,4.0,1.0
Unknown,161.76,0.0,0.0,0.0,0.0,0.0
Unknown,163.39,0.0,0.0,0.0,0.0,0.0
Unknown,162.62,0.0,0.0,0.0,0.0,0.0
Unknown,164.35,0.0,0.0,0.0,0.0,0.0
Unknown,167.42,0.0,0.0,0.0,0.0,0.0
Unknown,166.68,0.0,0.0,0.0,0.0,0.0
Unknown,167.4,0.0,0.0,0.0,0.0,0.0
Unknown,166.19,0.0,0.0,0.0,0.0,0.0
Unknown,167.51,0.0,0.0,0.0,0.0,0.0
Unknown,161.15,0.0,0.0,0.0,0.0,0.0
Unknown,163.78,0.0,0.0,0.0,0.0,0.0
Unknown,167.84,0.0,0.0,0.0,0.0,0.0
Unknown,174.05,0.0,0.0,0.0,0.0,0.0
Unknown,172.21,0.0,0.0,0.0,0.0,0.0
2020-02-03 16:00:00,170.43,2020.0,2.0,3.0,0.0,1.0
2020-02-04 16:00:00,177.14,2020.0,2.0,4.0,1.0,1.0
2020-02-05 16:00:00,184.03,2020.0,2.0,5.0,2.0,1.0
2020-02-06 16:00:00,180.97,2020.0,2.0,6.0,3.0,1.0
2020-02-07 16:00:00,182.85,2020.0,2.0,7.0,4.0,1.0
2020-02-10 16:00:00,183.58,2020.0,2.0,10.0,0.0,1.0
2020-02-11 16:00:00,190.65,2020.0,2.0,11.0,1.0,1.0
2020-02-12 16:00:00,185.58,2020.0,2.0,12.0,2.0,1.0
Unknown,183.08,0.0,0.0,0.0,0.0,0.0
Unknown,183.25,0.0,0.0,0.0,0.0,0.0
Unknown,185.61,0.0,0.0,0.0,0.0,0.0
Unknown,188.06,0.0,0.0,0.0,0.0,0.0
Unknown,186.95,0.0,0.0,0.0,0.0,0.0
Unknown,183.17,0.0,0.0,0.0,0.0,0.0
Unknown,167.77,0.0,0.0,0.0,0.0,0.0
Unknown,174.2,0.0,0.0,0.0,0.0,0.0
Unknown,169.71,0.0,0.0,0.0,0.0,0.0
Unknown,163.32,0.0,0.0,0.0,0.0,0.0
Unknown,152.41,0.0,0.0,0.0,0.0,0.0
2020-03-02 16:00:00,165.31,2020.0,3.0,2.0,0.0,1.0
2020-03-03 16:00:00,173.8,2020.0,3.0,3.0,1.0,1.0
2020-03-04 16:00:00,168.49,2020.0,3.0,4.0,2.0,1.0
2020-03-05 16:00:00,166.05,2020.0,3.0,5.0,3.0,1.0
2020-03-06 16:00:00,162.61,2020.0,3.0,6.0,4.0,1.0
2020-03-09 16:00:00,151.0,2020.0,3.0,9.0,0.0,1.0
2020-03-10 16:00:00,158.16,2020.0,3.0,10.0,1.0,1.0
2020-03-11 16:00:00,157.13,2020.0,3.0,11.0,2.0,1.0
2020-03-12 16:00:00,145.3,2020.0,3.0,12.0,3.0,1.0
Unknown,147.5,0.0,0.0,0.0,0.0,0.0
Unknown,140.0,0.0,0.0,0.0,0.0,0.0
Unknown,140.0,0.0,0.0,0.0,0.0,0.0
Unknown,138.0,0.0,0.0,0.0,0.0,0.0
Unknown,142.77,0.0,0.0,0.0,0.0,0.0
Unknown,146.0,0.0,0.0,0.0,0.0,0.0
Unknown,137.01,0.0,0.0,0.0,0.0,0.0
Unknown,143.75,0.0,0.0,0.0,0.0,0.0
Unknown,148.91,0.0,0.0,0.0,0.0,0.0
Unknown,148.4,0.0,0.0,0.0,0.0,0.0
Unknown,151.75,0.0,0.0,0.0,0.0,0.0
Unknown,152.44,0.0,0.0,0.0,0.0,0.0
Unknown,159.4,0.0,0.0,0.0,0.0,0.0
2020-04-01 16:00:00,153.0,2020.0,4.0,1.0,2.0,2.0
2020-04-02 16:00:00,151.86,2020.0,4.0,2.0,3.0,2.0
2020-04-03 16:00:00,155.1,2020.0,4.0,3.0,4.0,2.0
2020-04-06 16:00:00,160.32,2020.0,4.0,6.0,0.0,2.0
2020-04-07 16:00:00,169.59,2020.0,4.0,7.0,1.0,2.0
2020-04-08 16:00:00,165.67,2020.0,4.0,8.0,2.0,2.0
2020-04-09 16:00:00,166.36,2020.0,4.0,9.0,3.0,2.0
Unknown,164.35,0.0,0.0,0.0,0.0,0.0
Unknown,169.0,0.0,0.0,0.0,0.0,0.0
Unknown,171.2,0.0,0.0,0.0,0.0,0.0
Unknown,174.3,0.0,0.0,0.0,0.0,0.0
Unknown,179.5,0.0,0.0,0.0,0.0,0.0
Unknown,176.63,0.0,0.0,0.0,0.0,0.0
Unknown,173.5,0.0,0.0,0.0,0.0,0.0
Unknown,171.39,0.0,0.0,0.0,0.0,0.0
Unknown,174.11,0.0,0.0,0.0,0.0,0.0
Unknown,172.06,0.0,0.0,0.0,0.0,0.0
Unknown,176.59,0.0,0.0,0.0,0.0,0.0
Unknown,175.59,0.0,0.0,0.0,0.0,0.0
Unknown,173.22,0.0,0.0,0.0,0.0,0.0
Unknown,180.0,0.0,0.0,0.0,0.0,0.0
2020-05-01 16:00:00,175.8,2020.0,5.0,1.0,4.0,2.0
